,Nombre tienda,Precio,Disponibilidad
https://www.ludonauta.es/juegos-mesas/magnet-2008,['E-minis'],"['24,22']",['En stock']
https://www.ludonauta.es/juegos-mesas/raccoon-robbers-2022,"['¿Jugamos una?', 'Turol Games', 'DracoTienda']","['25,46', '29,95', '29,99']","['En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/juego-de-tronos-lcg-llamada-a-las-armas-2016,"['Mathom', 'LudusBelli', 'Amazon', 'Padis', 'Padis', 'Quinto Elemento', 'Comic Stores', 'Genex Comics', 'Dungeon Marvels', 'DracoTienda', 'EGD Games', 'Turol Games', 'Amazon']","['6,50', '7,45', '9,00', '11,25', '11,25', '13,45', '14,20', '14,20', '14,90', '14,95', '14,95', '14,96', '21,89']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/1918-1919-storm-in-the-west-2020,"['¿Jugamos una?', 'Mathom', 'Planeton Games', 'DracoTienda', 'Turol Games']","['44,06', '45,28', '46,30', '48,51', '51,00']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/tiny-epic-vikings-ragnarok-2023,"['¿Jugamos una?', 'SomosJuegos', 'Play Planet', 'DracoTienda', 'Dungeon Marvels', 'Turol Games']","['16,16', '16,95', '17,91', '17,95', '17,95', '18,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock']"
https://www.ludonauta.es/juegos-mesas/pest-2023,['Dungeon Marvels'],"['67,95']",['En pre-venta']
https://www.ludonauta.es/juegos-mesas/shards-of-infinity-relics-of-the-future-2023,"['Rampi Games', 'FDGames', '3meeples', 'SomosJuegos', 'EcoMimos', 'Quinto Elemento', 'Comic Stores', 'Ludosaurus', '¿Jugamos Otra?', 'EGD Games', 'Juegos de la Mesa Redonda', '¿Jugamos una?', 'Mathom', 'DracoTienda', 'Juegame Store', 'Espacio de Juegos', 'Generación X', 'Play Planet', 'Juegakens', 'Estalia Córdoba']","['21,99', '22,45', '22,46', '23,95', '24,50', '24,50', '24,61', '25,11', '25,15', '25,16', '25,16', '25,16', '25,20', '25,20', '25,20', '25,20', '25,20', '26,23', '26,55', '27,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/star-wars-legion-soldados-clon-fase-i-2019,"['MasQueOca', 'Dungeon Marvels', 'Dungeon Marvels', 'Turol Games', 'Genex Comics', 'Turol Games', 'Turol Games']","['24,95', '26,50', '26,99', '27,10', '28,49', '38,40', '39,99']","['En stock', 'En reposición', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/riga-2017,['Amazon'],"['14,75']",['En reposición']
https://www.ludonauta.es/juegos-mesas/skull-tales-tortuga-expansion-2021,"['Juegos de la Mesa Redonda', '¿Jugamos una?', 'Quinto Elemento', '¿Jugamos Otra?', 'Dungeon Marvels', 'EGD Games', 'Mathom', 'Turol Games']","['16,96', '16,96', '17,50', '17,94', '18,00', '18,00', '18,00', '20,00']","['En stock', 'En stock', 'En pre-venta', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/senda-de-luz-y-sombra-solsticio-2022,"['FDGames', 'Generación X', 'Ludosaurus', 'El Dado Negro', 'Comic Stores', 'Quinto Elemento', 'SomosJuegos', 'Customeeple', '¿Jugamos Otra?', 'Buy Meeples', 'Juegos de la Mesa Redonda', 'MasQueOca', 'DracoTienda', 'Planeton Games', 'EGD Games', 'Dungeon Marvels', 'Dragones y Losetas', 'Estalia Córdoba', 'Santuario Games', 'Espacio de Juegos', 'E-minis', 'Play Planet', 'FreakMondo', 'Doctor Panush', 'Turol Games', 'El Bazar de Iglesias', 'Alcalá Comics']","['24,95', '26,00', '31,92', '33,96', '33,96', '35,00', '35,50', '35,70', '35,95', '35,96', '35,96', '35,99', '36,00', '36,00', '36,00', '36,00', '36,00', '36,95', '36,95', '37,20', '38,00', '39,90', '39,95', '40,00', '40,00', '40,00', '40,00']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/super-dungeon-explore-el-valle-esmeralda-2015,"['Dungeon Marvels', 'EGD Games']","['39,90', '39,95']","['En reposición', 'En stock']"
https://www.ludonauta.es/juegos-mesas/my-little-pony-adventures-in-equestria-familiar-faces-2022,"['Dungeon Marvels', 'DracoTienda', 'Turol Games']","['27,50', '30,99', '32,10']","['En reposición', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/wreckland-run-fallout-2022,"['4 Dados', 'Dungeon Marvels', 'Turol Games']","['30,00', '30,95', '30,99']","['En stock', 'En reposición', 'En stock']"
https://www.ludonauta.es/juegos-mesas/the-secret-of-monte-cristo-2011,"['Amazon', 'Planeton Games', 'MasQueOca', 'Amazon']","['46,27', '47,69', '52,99', '127,68']","['En stock', 'En stock', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/stargrave-cuarentena-37-2021,"['Juegos de la Mesa Redonda', 'Dungeon Marvels', 'DracoTienda', 'EGD Games', 'Bandua Wargames', 'Turol Games']","['18,95', '18,95', '18,95', '18,95', '25,65', '28,70']","['En stock', 'En reposición', 'En stock', 'En stock', 'En pre-venta', 'En stock']"
https://www.ludonauta.es/juegos-mesas/trickdraw-2022,['Dungeon Marvels'],"['18,95']",['En stock']
https://www.ludonauta.es/juegos-mesas/save-doctor-lucky-2000,"['Planeton Games', 'DracoTienda']","['26,99', '27,68']","['En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/rick-and-morty-anatomy-park-2017,['Dungeon Marvels'],"['28,95']",['En reposición']
https://www.ludonauta.es/juegos-mesas/la-fallera-calavera-3-mes-enlla-de-la-paella-2019,"['Dungeon Marvels', 'Don Dino', 'Espacio de Juegos', '¿Jugamos una?', 'Ludosaurus', 'Juegame Store', 'Mathom', 'Comic Stores', 'Juegos de la Mesa Redonda', 'Turol Games', ""N'Only Games""]","['15,96', '15,99', '16,95', '16,96', '17,91', '17,95', '17,96', '18,95', '19,95', '19,95', '19,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/magnifico-2008,"['Planeton Games', 'MasQueOca']","['52,19', '65,00']","['En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/star-wars-lcg-cadena-de-mando-2015,"['Mathom', 'Comic Stores', 'DracoTienda', 'Amazon', 'Turol Games']","['7,00', '12,71', '13,46', '14,95', '14,96']","['En stock', 'En stock', 'En stock', 'En reposición', 'En stock']"
https://www.ludonauta.es/juegos-mesas/conejos-saltarines-2004,"['Play Planet', '¿Jugamos una?', 'DracoTienda', 'Dungeon Marvels', 'E-minis', 'Turol Games', 'Turol Games']","['10,00', '16,96', '18,00', '18,00', '19,00', '19,95', '20,00']","['En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/master-builder-2008,"['MasQueOca', 'Planeton Games']","['42,00', '42,29']","['En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/warhammer-40-000-conquest-en-busca-de-la-verdad-2016,"['Cartoon Corp', 'Mathom', 'Comic Stores', 'Turol Games']","['4,49', '9,42', '14,20', '14,96']","['En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/la-batalla-de-versalles-2023,"['Rampi Games', '¿Jugamos una?', '¿Jugamos una?', 'Distrito Zero', 'Customeeple', 'Ludosaurus', '¿Jugamos Otra?', 'Empire Games', 'Warmus Games', 'MasQueOca', 'DracoTienda', 'EGD Games', 'Dungeon Marvels', 'E-minis', 'Planeton Games', 'Juegos de la Mesa Redonda', 'Mathom', 'Juegakens', 'Comic Stores', 'Doctor Panush', 'Turol Games']","['25,39', '25,46', '25,46', '25,46', '26,78', '26,91', '26,95', '26,95', '26,95', '26,95', '26,95', '26,95', '26,96', '26,96', '26,96', '26,96', '26,99', '28,45', '28,45', '29,95', '29,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/1902-melies-2023,"['Dungeon Marvels', 'FDGames', 'Planeta Rebelde', 'Tablerum', '¿Jugamos una?', 'Buy Meeples', 'Ludosaurus', 'Play Planet', '¿Jugamos Otra?', 'Empire Games', 'Juegos de la Mesa Redonda', 'Rampi Games', 'Juegame Store', 'Planeton Games', 'EGD Games', 'Quinto Elemento', 'DracoTienda', 'LudusBelli', 'Mathom', 'Juegakens', 'Generación X', 'Estalia Córdoba', 'FreakMondo', 'Doctor Panush', 'Turol Games']","['18,20', '20,90', '20,95', '22,05', '22,06', '22,10', '23,31', '23,31', '23,35', '23,35', '23,36', '23,39', '23,39', '23,40', '23,40', '23,40', '23,40', '23,40', '23,40', '24,65', '24,70', '24,99', '25,95', '26,00', '26,00']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/rallyman-dirt-climb-2021,['Comic Stores'],"['23,70']",['En pre-venta']
https://www.ludonauta.es/juegos-mesas/magna-roma-emperor-s-box-2022,"['¿Jugamos una?', 'DracoTienda', 'Dungeon Marvels', 'SomosJuegos', '3meeples', 'Amazon', 'Santuario Games', 'Play Planet', 'Mathom', 'EGD Games', 'Generación X', 'Comic Stores', 'E-minis', 'Turol Games']","['17,06', '17,09', '17,09', '18,60', '18,89', '18,99', '19,50', '19,71', '19,79', '19,90', '19,94', '20,85', '20,89', '20,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/valeria-reinos-de-cartas-refuerzos-2019,"['Quinto Elemento', 'DracoTienda', 'Dungeon Marvels', 'Planeton Games', 'Turol Games', 'Amazon']","['21,20', '22,45', '22,46', '22,50', '24,95', '30,07']","['En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/suspects-claire-harper-eternal-investigator-2022,['Dungeon Marvels'],"['33,95']",['En stock']
https://www.ludonauta.es/juegos-mesas/funfair-2010,['Dungeon Marvels'],"['37,95']",['En reposición']
https://www.ludonauta.es/juegos-mesas/black-stories-sexo-y-crimen-2012,"['¿Jugamos una?', 'Tablerum', 'Distrito Zero', 'Mathom', 'Padis', 'Planeton Games', 'DracoTienda', 'Juegos de la Mesa Redonda', 'Magia de Tinta', 'Mono de Juegos', 'Generación X', 'Comic Stores', 'Play Planet', 'Turol Games', 'Dungeon Marvels', 'El Bazar de Iglesias', 'Amazon', 'Amazon']","['9,07', '10,95', '11,01', '11,65', '11,66', '11,66', '11,66', '11,66', '11,95', '11,95', '12,30', '12,30', '12,90', '12,95', '12,95', '12,95', '13,66', '17,70']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/tintura-2023,"['Comic Stores', 'Juegos de la Mesa Redonda', '¿Jugamos una?', 'Dungeon Marvels', 'DracoTienda', 'SomosJuegos', 'Turol Games', 'Mathom']","['12,71', '13,46', '13,46', '13,50', '13,50', '14,95', '15,00', '15,00']","['En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/star-wars-x-wing-2a-edicion-la-batalla-de-yavin-2022,"['EGD Games', 'Dungeon Marvels', 'MasQueOca', 'E-minis', '¿Jugamos una?', 'Turol Games', 'DracoTienda', 'Turol Games', 'Dungeon Marvels', 'Turol Games']","['22,49', '22,49', '22,50', '23,74', '24,95', '24,99', '24,99', '26,90', '28,50', '32,50']","['En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock']"
https://www.ludonauta.es/juegos-mesas/parthenon-rise-of-the-aegean-2005,['Comic Stores'],"['52,20']",['En stock']
https://www.ludonauta.es/juegos-mesas/archmage-ascendant-2019,['Dungeon Marvels'],"['47,95']",['En reposición']
https://www.ludonauta.es/juegos-mesas/rise-of-totalitarianism-2017,"['Mathom', 'Planeton Games', '4 Dados', '¿Jugamos una?']","['41,00', '45,49', '58,00', '58,46']","['En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/scholars-of-the-south-tigris-2023,['Dungeon Marvels'],"['65,95']",['En reposición']
https://www.ludonauta.es/juegos-mesas/la-leyenda-de-los-cinco-anillos-lcg-en-busca-de-la-verdad-2020,['Turol Games'],"['14,99']",['En stock']
https://www.ludonauta.es/juegos-mesas/leyendas-de-camelot-2004,"['Comic Stores', 'Turol Games']","['12,71', '22,68']","['En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/anillo-al-dedo-2015,['E-minis'],"['17,05']",['En stock']
https://www.ludonauta.es/juegos-mesas/ctrl-2020,"['Juegakens', '¿Jugamos una?', 'Dungeon Marvels']","['13,65', '19,76', '20,50']","['En stock', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/legendary-a-marvel-deck-building-game-black-widow-2022,['DracoTienda'],"['29,99']",['En stock']
https://www.ludonauta.es/juegos-mesas/reload-fragor-2022,"['FDGames', 'Generación X', '¿Jugamos Otra?', 'Rampi Games', 'Juegos de la Mesa Redonda', '¿Jugamos una?', '¿Jugamos Otra?', 'MasQueOca', 'EGD Games', 'DracoTienda', 'E-minis', 'Turol Games', 'Alcalá Comics']","['10,55', '16,25', '17,45', '20,99', '21,21', '21,21', '22,45', '22,49', '22,50', '22,50', '23,75', '25,00', '25,00']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/tulipmania-1637-2009,['MasQueOca'],"['17,95']",['En pre-venta']
https://www.ludonauta.es/juegos-mesas/d-day-dice-2a-edicion-dios-con-nosotros-2018,"['Generación X', 'MasQueOca', 'Juegos de la Mesa Redonda', 'SomosJuegos', 'El Dado Negro', '¿Jugamos una?', 'EGD Games', 'Dungeon Marvels', 'DracoTienda', 'Comic Stores', 'E-minis', 'Turol Games']","['9,00', '11,25', '11,96', '12,50', '12,71', '12,71', '13,49', '13,50', '13,50', '14,20', '14,25', '15,00']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En pre-venta', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/eleven-eventos-inesperados-2022,"['Los Juegos de Sauron', 'Dungeon Marvels', 'DracoTienda', '3meeples', '¿Jugamos una?', 'Cuarto de Juegos', 'Planeton Games', 'DracoTienda', 'LudusBelli', 'Dungeon Marvels', 'Play Planet', 'Juegos de la Mesa Redonda', 'Turol Games', '4 Dados', 'Alcalá Comics']","['10,00', '14,00', '17,95', '17,96', '17,96', '18,00', '18,00', '18,00', '18,00', '18,95', '19,90', '19,95', '20,00', '20,00', '20,00']","['En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/corrupt-bargain-the-1824-presidential-election-2022,"['MasQueOca', 'Mathom', 'Planeton Games', 'DracoTienda', '¿Jugamos una?']","['62,25', '66,79', '68,30', '68,31', '68,36']","['En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/kawaii-2019,"['¿Jugamos una?', 'Juegos de la Mesa Redonda', 'EGD Games', 'DracoTienda', 'Kinuma', 'Comic Stores', 'Dungeon Marvels']","['9,07', '10,35', '11,65', '11,65', '11,95', '12,30', '12,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/captain-sonar-operacion-dragon-2019,"['¿Jugamos una?', 'Planeta Rebelde', 'Comic Stores', 'Juegos de la Mesa Redonda', 'Espacio de Juegos', 'Mathom', 'MasQueOca', 'EGD Games', 'Bandua Wargames', 'Dungeon Marvels', 'E-minis', 'Tablerum', 'Empire Games', 'Juegakens', 'Turol Games', 'Crash Comics', 'Generación X', 'DracoTienda']","['13,97', '16,96', '16,96', '17,96', '17,99', '17,99', '17,99', '17,99', '18,00', '18,00', '18,99', '19,90', '19,95', '19,95', '19,99', '19,99', '19,99', '19,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/last-friday-regreso-al-campamento-apache-2017,"['Generación X', 'Juegos de la Mesa Redonda', '¿Jugamos una?', '3meeples', 'EcoMimos', 'DracoTienda', 'Mathom', 'EGD Games', 'Quinto Elemento', 'Dungeon Marvels', 'Turol Games', 'Crash Comics', 'Amazon']","['23,97', '26,60', '27,97', '31,50', '32,95', '33,95', '34,28', '35,05', '35,05', '35,96', '35,99', '38,95', '49,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/dungeon-academy-the-lost-forest-2020,"['Play Planet', 'DracoTienda']","['7,48', '9,95']","['En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/delicats-2023,"['¿Jugamos una?', 'Ludosaurus', 'EcoMimos', 'DracoTienda', 'Juegos de la Mesa Redonda', 'Mathom', 'Dungeon Marvels', 'EGD Games', 'Ludokubo', 'Generación X', 'Turol Games', 'FreakMondo']","['12,71', '13,41', '13,45', '13,45', '13,46', '13,46', '13,46', '13,50', '13,79', '14,20', '14,95', '14,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/bridge-troll-2009,['Planeton Games'],"['23,39']",['En stock']
https://www.ludonauta.es/juegos-mesas/transformers-deck-building-game-dawn-of-the-dinobots-2022,"['Dungeon Marvels', 'Juegos de la Mesa Redonda', 'Turol Games', 'SomosJuegos']","['24,95', '29,66', '32,10', '34,95']","['En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/stalingrad-42-little-saturn-winter-storm-expansion-2022,"['Planeton Games', 'DracoTienda', 'Mathom', '¿Jugamos una?', 'Dungeon Marvels']","['19,80', '19,80', '20,90', '21,95', '21,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/zombies-vs-cheerleaders-2015,"['¿Jugamos una?', 'Mathom', '¿Jugamos Otra?', 'Bandua Wargames', 'Juegos de la Mesa Redonda', 'Dungeon Marvels', 'MasQueOca', 'Quinto Elemento', 'Akira Comics', 'Comic Stores', 'E-minis', 'EGD Games', 'Turol Games', 'Planeton Games', 'Alcalá Comics', 'Modgame', 'DracoTienda', 'En Portada Comics', 'Amazon']","['5,98', '6,00', '8,94', '11,15', '11,21', '13,41', '13,49', '13,50', '14,20', '14,20', '14,24', '14,99', '14,99', '14,99', '14,99', '14,99', '14,99', '14,99', '16,82']","['En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En reposición', 'En pre-venta', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/munchkin-2001,"['Bandua Wargames', 'Amazon', 'Planeta Rebelde', 'Rampi Games', 'Comic Stores', 'El Dado Negro', 'Los Juegos de Sauron', 'Mathom', 'Customeeple', 'Juegos de la Mesa Redonda', 'MasQueOca', 'Espacio de Juegos', 'EGD Games', 'Dungeon Marvels', 'Arcadia Comics Online', 'LudusBelli', 'Play Planet', 'Warmus Games', 'Amazon', 'Genex Comics', 'Ludokubo', '¿Jugamos Otra?', 'Kubekings', 'Mono de Juegos', 'Amazon', 'Ludosaurus', 'Juegakens', 'FreakMondo', 'Estalia Córdoba', 'DracoTienda', 'El Bazar de Iglesias', 'Padis', 'Planeton Games', 'Generación X', 'Turol Games', 'Kame Kame', 'Amazon']","['19,33', '20,69', '21,21', '21,99', '22,06', '22,06', '22,45', '22,46', '23,21', '23,36', '23,39', '23,39', '23,39', '23,39', '23,40', '23,40', '23,41', '23,99', '24,65', '24,69', '24,74', '24,95', '24,95', '24,95', '25,09', '25,90', '25,95', '25,95', '25,95', '25,99', '25,99', '25,99', '25,99', '25,99', '25,99', '25,99', '30,88']","['En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/munchkin-panic-2014,"['DracoTienda', 'Juegos de la Mesa Redonda', 'MasQueOca', 'MasQueOca', 'Mono de Juegos', 'Turol Games', 'Amazon', 'Amazon']","['14,99', '29,96', '29,96', '35,99', '37,95', '39,95', '44,90', '119,27']","['En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/namiji-aguamarina-2022,"['Comic Stores', 'Juegos de la Mesa Redonda', 'Dungeon Marvels', 'EGD Games', 'DracoTienda', 'Mathom', 'Bandua Wargames', 'Dungeon Marvels', '¿Jugamos una?', 'Empire Games', 'Generación X', 'Turol Games', 'Estalia Córdoba', '3meeples', 'Amazon']","['18,66', '19,76', '19,78', '19,79', '19,79', '19,79', '19,79', '19,95', '21,95', '21,95', '21,99', '21,99', '21,99', '21,99', '22,79']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/point-city-2023,['Dungeon Marvels'],"['19,16']",['En stock']
https://www.ludonauta.es/juegos-mesas/30-carats-2013,"['Juegos de la Mesa Redonda', 'EGD Games', 'DracoTienda', '¿Jugamos Otra?', 'Dungeon Marvels', 'Mathom', 'FreakMondo', 'Comic Stores', 'Alcalá Comics', 'Turol Games', 'Crash Comics']","['17,71', '19,00', '22,45', '22,45', '22,46', '22,46', '22,95', '23,70', '24,95', '24,95', '25,00']","['En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/saigon-75-2023,"['Mathom', '¿Jugamos una?', 'DracoTienda', 'Dungeon Marvels']","['54,56', '55,76', '55,80', '60,95']","['En stock', 'En stock', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/lvl3-2020,['EGD Games'],"['18,00']",['En stock']
https://www.ludonauta.es/juegos-mesas/godzilla-king-of-the-monsters-2020,"['DracoTienda', '¿Jugamos una?', 'Juegakens', 'Quinto Elemento', 'Comic Stores', 'Mathom', 'Dungeon Marvels', 'Juegame Store', '3meeples', 'EGD Games', 'Generación X', 'Turol Games']","['19,97', '27,97', '31,95', '33,95', '33,96', '35,16', '35,96', '35,96', '35,96', '35,99', '37,95', '39,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/tortilla-de-patatas-the-game-2014,"['Juegos de la Mesa Redonda', 'EGD Games', 'Ludokubo', 'Seguir Jugando', 'Kubekings', 'Quinto Elemento', 'DracoTienda', '¿Jugamos una?', 'Mathom', 'EGD Games', 'Arcadia Comics Online', 'MasQueOca', 'Ludosaurus', 'Espacio de Juegos', 'Padis', 'Buy Meeples', 'Comic Stores', 'E-minis', 'Generación X', 'Avalon', 'Amazon']","['11,17', '12,00', '13,39', '13,40', '13,45', '13,45', '13,45', '13,46', '13,46', '13,46', '13,50', '13,99', '14,31', '14,35', '14,95', '14,95', '15,15', '15,15', '15,15', '15,95', '18,75']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/aurum-2023,['Dungeon Marvels'],"['15,95']",['En stock']
https://www.ludonauta.es/juegos-mesas/vampiro-la-mascarada-heritage-destinos-truncados-2020,"['Dungeon Marvels', 'Comic Stores']","['4,95', '11,35']","['En stock', 'En pre-venta']"
https://www.ludonauta.es/juegos-mesas/juego-de-tronos-el-juego-de-cartas-2012,"['EGD Games', 'MasQueOca', 'DracoTienda', 'Turol Games', 'Amazon']","['20,00', '26,96', '29,95', '29,95', '37,86']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/star-wars-legion-at-rt-de-la-republica-2020,"['Mathom', 'LudusBelli', 'Buy Meeples', 'Dungeon Marvels', 'E-minis', 'DracoTienda', 'Turol Games', 'Turol Games']","['12,00', '26,95', '29,74', '31,49', '33,24', '34,99', '34,99', '47,00']","['En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock']"
